order_id,product_id,quantity,unit_price,discount
ORD013538,PROD0102,4,1726.73,0.1
ORD015101,PROD0230,4,1187.41,0.1
ORD000161,PROD0067,5,1836.4,0.05
ORD013031,PROD0175,1,2260.04,0.1
ORD001263,PROD0051,3,257.94,0.05
ORD008521,PROD0187,2,2575.23,0.0
ORD017070,PROD0011,5,569.66,0.2
ORD013702,PROD0261,1,1950.36,0.1
ORD010131,PROD0153,5,192.77,0.0
ORD004534,PROD0138,4,2041.26,0.0
ORD001130,PROD0217,2,748.27,0.0
ORD005427,PROD0010,2,1326.68,0.0
ORD000769,PROD0206,5,512.36,0.15
ORD000979,PROD0156,3,1302.29,0.0
ORD009328,PROD0121,3,1762.91,0.1
ORD007631,PROD0290,5,3732.41,0.15
ORD006409,PROD0089,2,390.25,0.0
ORD002001,PROD0033,4,726.59,0.1
ORD001898,PROD0028,4,740.62,0.1
ORD017474,PROD0251,4,1056.88,0.15
ORD015987,PROD0097,4,2244.75,0.0
ORD015262,PROD0297,1,359.44,0.1
ORD007103,PROD0231,1,1734.21,0.05
ORD006344,PROD0189,2,260.5,0.0
ORD000347,PROD0170,1,1486.76,0.05
ORD008369,PROD0141,4,526.7,0.05
ORD017880,PROD0229,1,251.37,0.1
ORD011798,PROD0117,2,1622.14,0.15
ORD013553,PROD0123,2,2787.07,0.1
ORD009982,PROD0133,2,737.29,0.0
ORD008765,PROD0226,1,322.28,0.1
ORD000780,PROD0165,3,1341.44,0.05
ORD016805,PROD0050,5,138.33,0.05
ORD017339,PROD0255,2,2724.93,0.0
ORD013954,PROD0189,3,260.5,0.1
ORD008397,PROD0018,5,1106.42,0.05
ORD012192,PROD0047,5,743.87,0.2
ORD000261,PROD0211,1,1092.8,0.1
ORD000753,PROD0176,2,890.34,0.0
ORD012770,PROD0010,3,1326.68,0.0
ORD003995,PROD0066,5,705.54,0.05
ORD011976,PROD0030,2,1536.54,0.15
ORD012608,PROD0135,1,1098.25,0.0
ORD015656,PROD0063,3,453.52,0.2
ORD009965,PROD0191,1,425.27,0.05
ORD013908,PROD0201,4,1107.62,0.1
ORD001700,PROD0073,1,3798.83,0.05
ORD017136,PROD0062,3,1731.8,0.0
ORD015944,PROD0039,4,748.33,0.05
ORD015955,PROD0225,4,670.12,0.0
ORD012257,PROD0209,5,4636.93,0.1
ORD001227,PROD0157,3,1342.68,0.15
ORD001074,PROD0139,1,624.58,0.0
ORD011225,PROD0038,3,1310.24,0.1
ORD008534,PROD0045,2,1204.82,0.05
ORD017731,PROD0111,1,843.13,0.1
ORD001447,PROD0067,3,1836.4,0.0
ORD005934,PROD0040,4,5448.94,0.05
ORD007647,PROD0095,1,853.11,0.15
ORD002775,PROD0289,2,1376.41,0.05
ORD003228,PROD0150,4,1469.35,0.05
ORD013412,PROD0077,5,372.07,0.15
ORD003072,PROD0076,1,1911.33,0.1
ORD013508,PROD0046,2,423.5,0.1
ORD016352,PROD0211,2,1092.8,0.0
ORD015927,PROD0261,2,1950.36,0.0
ORD010814,PROD0189,3,260.5,0.0
ORD010490,PROD0300,2,2550.36,0.1
ORD012882,PROD0063,2,453.52,0.15
ORD005660,PROD0260,1,2453.91,0.0
ORD008505,PROD0113,4,495.12,0.0
ORD010743,PROD0154,1,611.42,0.0
ORD016913,PROD0049,5,474.29,0.05
ORD016340,PROD0156,3,1302.29,0.0
ORD006133,PROD0284,4,1551.66,0.1
ORD015615,PROD0053,5,499.98,0.05
ORD007599,PROD0190,4,1494.94,0.0
ORD005758,PROD0094,2,1585.84,0.0
ORD010123,PROD0215,3,496.9,0.1
ORD014536,PROD0173,1,1893.36,0.05
ORD002556,PROD0263,5,754.46,0.15
ORD004073,PROD0010,1,1326.68,0.2
ORD005154,PROD0215,2,496.9,0.05
ORD015012,PROD0008,2,1428.37,0.15
ORD000935,PROD0272,4,834.67,0.05
ORD003341,PROD0263,3,754.46,0.2
ORD008139,PROD0271,4,1034.8,0.05
ORD013007,PROD0225,3,670.12,0.05
ORD003729,PROD0190,2,1494.94,0.0
ORD008516,PROD0215,1,496.9,0.0
ORD016666,PROD0048,1,2692.11,0.0
ORD001360,PROD0169,1,2484.01,0.1
ORD008150,PROD0236,5,1243.22,0.0
ORD003011,PROD0131,4,719.35,0.1
ORD008123,PROD0274,2,356.93,0.0
ORD014538,PROD0069,1,6450.78,0.15
ORD012175,PROD0113,2,495.12,0.1
ORD014355,PROD0070,4,2065.33,0.15
ORD007862,PROD0170,5,1486.76,0.0
ORD015423,PROD0134,2,938.67,0.1
ORD006601,PROD0114,2,983.9,0.05
ORD013238,PROD0213,3,475.42,0.1
ORD004874,PROD0266,4,1066.97,0.0
ORD003799,PROD0032,5,1792.53,0.1
ORD001223,PROD0025,5,585.99,0.1
ORD003159,PROD0242,5,1251.99,0.2
ORD017237,PROD0023,2,529.99,0.15
ORD003082,PROD0206,5,512.36,0.05
ORD004842,PROD0076,5,1911.33,0.05
ORD010504,PROD0273,4,1884.45,0.0
ORD008508,PROD0185,3,592.37,0.1
ORD016730,PROD0035,4,914.62,0.05
ORD011332,PROD0282,4,1059.41,0.1
ORD009627,PROD0221,4,861.75,0.05
ORD017826,PROD0107,5,416.19,0.2
ORD015274,PROD0008,1,1428.37,0.1
ORD017039,PROD0035,2,914.62,0.0
ORD008415,PROD0233,4,865.79,0.1
ORD000609,PROD0254,1,1021.7,0.05
ORD008081,PROD0260,1,2453.91,0.15
ORD017189,PROD0039,1,748.33,0.15
ORD017802,PROD0112,1,3157.32,0.0
ORD005246,PROD0298,2,392.05,0.05
ORD010188,PROD0070,5,2065.33,0.1
ORD012579,PROD0058,5,5552.05,0.05
ORD003818,PROD0012,3,2384.44,0.0
ORD017942,PROD0157,1,1342.68,0.2
ORD005600,PROD0230,1,1187.41,0.05
ORD000212,PROD0032,5,1792.53,0.1
ORD005303,PROD0177,5,1733.37,0.15
ORD000558,PROD0265,4,709.86,0.05
ORD017221,PROD0259,4,272.42,0.15
ORD014109,PROD0010,5,1326.68,0.0
ORD007160,PROD0272,1,834.67,0.1
ORD001830,PROD0051,3,257.94,0.05
ORD016505,PROD0179,5,608.27,0.05
ORD017419,PROD0015,1,768.6,0.2
ORD007143,PROD0138,2,2041.26,0.1
ORD005565,PROD0294,2,608.79,0.1
ORD004772,PROD0125,5,1338.46,0.15
ORD006092,PROD0165,1,1341.44,0.0
ORD010868,PROD0233,5,865.79,0.0
ORD006250,PROD0289,5,1376.41,0.15
ORD011953,PROD0097,2,2244.75,0.0
ORD001251,PROD0291,4,859.37,0.05
ORD002520,PROD0146,3,2912.21,0.1
ORD013166,PROD0137,4,445.2,0.05
ORD005057,PROD0014,1,596.75,0.1
ORD010240,PROD0122,1,768.92,0.0
ORD013072,PROD0213,5,475.42,0.1
ORD012479,PROD0063,4,453.52,0.0
ORD014556,PROD0189,1,260.5,0.0
ORD002061,PROD0262,2,1081.48,0.1
ORD010179,PROD0157,3,1342.68,0.0
ORD002520,PROD0162,3,377.71,0.1
ORD014139,PROD0295,4,450.65,0.15
ORD010356,PROD0065,2,298.49,0.0
ORD014216,PROD0282,3,1059.41,0.0
ORD005563,PROD0200,1,1906.63,0.2
ORD015874,PROD0052,1,1103.19,0.05
ORD005499,PROD0112,4,3157.32,0.1
ORD010867,PROD0028,2,740.62,0.15
ORD015140,PROD0243,5,4498.92,0.15
ORD012144,PROD0216,3,2535.43,0.0
ORD001447,PROD0119,2,1545.4,0.2
ORD015802,PROD0044,3,2277.54,0.1
ORD006664,PROD0173,5,1893.36,0.1
ORD000640,PROD0073,3,3798.83,0.05
ORD003225,PROD0187,3,2575.23,0.05
ORD011122,PROD0190,1,1494.94,0.0
ORD004410,PROD0040,5,5448.94,0.2
ORD006705,PROD0186,3,324.33,0.1
ORD008296,PROD0173,4,1893.36,0.1
ORD008427,PROD0072,1,4756.76,0.05
ORD000170,PROD0205,4,315.35,0.05
ORD006768,PROD0120,2,3592.34,0.0
ORD006091,PROD0279,4,1760.62,0.1
ORD010545,PROD0289,1,1376.41,0.2
ORD002821,PROD0229,5,251.37,0.1
ORD012923,PROD0079,4,1557.75,0.1
ORD000994,PROD0187,1,2575.23,0.1
ORD004687,PROD0017,2,5213.81,0.2
ORD010405,PROD0244,4,1140.3,0.0
ORD006849,PROD0279,3,1760.62,0.15
ORD015473,PROD0215,4,496.9,0.0
ORD009789,PROD0098,5,1788.67,0.05
ORD007717,PROD0251,1,1056.88,0.0
ORD014823,PROD0293,4,1136.47,0.0
ORD003698,PROD0032,3,1792.53,0.15
ORD009883,PROD0116,5,435.35,0.2
ORD011699,PROD0064,3,706.46,0.0
ORD016418,PROD0275,2,1740.08,0.05
ORD006866,PROD0061,3,1808.63,0.0
ORD003710,PROD0079,1,1557.75,0.0
ORD003693,PROD0181,5,218.55,0.05
ORD016944,PROD0073,2,3798.83,0.05
ORD001107,PROD0162,1,377.71,0.05
ORD007091,PROD0248,1,581.51,0.1
ORD001437,PROD0280,1,239.29,0.0
ORD010331,PROD0133,2,737.29,0.0
ORD003895,PROD0091,5,402.26,0.1
ORD003993,PROD0221,2,861.75,0.1
ORD008073,PROD0224,4,4037.97,0.05
ORD012345,PROD0062,1,1731.8,0.1
ORD005717,PROD0094,1,1585.84,0.05
ORD005146,PROD0266,1,1066.97,0.05
ORD001472,PROD0062,1,1731.8,0.15
ORD005156,PROD0284,4,1551.66,0.0
ORD015596,PROD0285,5,1253.77,0.1
ORD001997,PROD0026,5,926.18,0.1
ORD013086,PROD0174,1,1681.39,0.0
ORD012941,PROD0042,4,5997.9,0.0
ORD010229,PROD0278,2,1418.31,0.0
ORD002147,PROD0288,1,1099.87,0.1
ORD016298,PROD0118,1,437.61,0.15
ORD003904,PROD0242,4,1251.99,0.0
ORD011621,PROD0207,3,4103.55,0.0
ORD008043,PROD0211,4,1092.8,0.0
ORD000011,PROD0059,5,3884.69,0.15
ORD012397,PROD0250,5,468.3,0.0
ORD017798,PROD0017,1,5213.81,0.15
ORD001572,PROD0166,4,655.43,0.15
ORD012680,PROD0137,2,445.2,0.05
ORD009880,PROD0066,4,705.54,0.0
ORD006568,PROD0131,2,719.35,0.2
ORD001244,PROD0061,5,1808.63,0.2
ORD012690,PROD0094,4,1585.84,0.0
ORD015781,PROD0026,3,926.18,0.05
ORD006266,PROD0227,2,663.99,0.0
ORD010331,PROD0108,4,1195.6,0.15
ORD017717,PROD0001,4,2228.63,0.1
ORD016305,PROD0147,4,1277.67,0.0
ORD016575,PROD0123,2,2787.07,0.0
ORD000770,PROD0188,5,5555.06,0.0
ORD014528,PROD0053,1,499.98,0.2
ORD000635,PROD0087,2,2381.84,0.0
ORD007798,PROD0229,4,251.37,0.05
ORD004538,PROD0019,4,2132.91,0.15
ORD010677,PROD0275,5,1740.08,0.05
ORD007214,PROD0280,5,239.29,0.0
ORD000483,PROD0184,4,734.18,0.1
ORD009022,PROD0206,5,512.36,0.1
ORD010925,PROD0223,5,1507.47,0.1
ORD009346,PROD0210,3,539.67,0.05
ORD009112,PROD0061,3,1808.63,0.2
ORD012008,PROD0199,2,919.06,0.0
ORD009944,PROD0155,3,383.07,0.05
ORD003275,PROD0037,3,1059.57,0.05
ORD015719,PROD0051,2,257.94,0.15
ORD013067,PROD0209,5,4636.93,0.05
ORD000237,PROD0291,1,859.37,0.0
ORD013166,PROD0259,2,272.42,0.0
ORD011355,PROD0194,4,2044.13,0.15
ORD012306,PROD0003,3,2931.9,0.15
ORD001375,PROD0213,3,475.42,0.05
ORD007438,PROD0037,2,1059.57,0.05
ORD012381,PROD0267,5,1411.95,0.0
ORD008627,PROD0251,5,1056.88,0.05
ORD016937,PROD0129,3,2715.49,0.05
ORD011323,PROD0252,5,1091.64,0.15
ORD014668,PROD0147,1,1277.67,0.05
ORD016983,PROD0052,1,1103.19,0.15
ORD005124,PROD0284,2,1551.66,0.0
ORD012177,PROD0082,1,835.72,0.05
ORD012350,PROD0107,3,416.19,0.0
ORD006430,PROD0293,2,1136.47,0.2
ORD008208,PROD0147,4,1277.67,0.1
ORD004024,PROD0245,5,258.37,0.05
ORD008001,PROD0257,4,994.46,0.05
ORD012594,PROD0091,2,402.26,0.0
ORD003294,PROD0256,2,895.23,0.0
ORD016164,PROD0299,4,3528.34,0.15
ORD012630,PROD0183,1,606.73,0.05
ORD011876,PROD0043,5,950.69,0.0
ORD007861,PROD0107,1,416.19,0.0
ORD011990,PROD0240,2,1736.87,0.15
ORD000786,PROD0030,1,1536.54,0.05
ORD009242,PROD0008,3,1428.37,0.15
ORD003779,PROD0215,2,496.9,0.0
ORD011716,PROD0268,3,1593.82,0.05
ORD012444,PROD0089,1,390.25,0.1
ORD008932,PROD0160,4,2652.37,0.05
ORD010643,PROD0102,5,1726.73,0.05
ORD017068,PROD0296,4,605.83,0.1
ORD017444,PROD0260,2,2453.91,0.05
ORD017903,PROD0066,2,705.54,0.1
ORD010065,PROD0186,2,324.33,0.0
ORD014884,PROD0265,1,709.86,0.2
ORD011766,PROD0216,5,2535.43,0.2
ORD006556,PROD0280,1,239.29,0.2
ORD004688,PROD0020,4,2005.81,0.0
ORD004738,PROD0173,5,1893.36,0.2
ORD008456,PROD0296,2,605.83,0.0
ORD010029,PROD0172,3,3513.98,0.1
ORD001508,PROD0151,1,938.09,0.15
ORD001621,PROD0197,3,774.0,0.1
ORD003644,PROD0265,4,709.86,0.05
ORD008765,PROD0214,3,285.7,0.05
ORD007652,PROD0034,4,1106.13,0.2
ORD012940,PROD0235,4,1069.09,0.1
ORD000760,PROD0094,4,1585.84,0.0
ORD016149,PROD0220,1,1249.15,0.05
ORD001166,PROD0009,2,419.4,0.05
ORD003358,PROD0156,4,1302.29,0.2
ORD013259,PROD0011,1,569.66,0.0
ORD015057,PROD0016,3,2382.58,0.05
ORD012806,PROD0023,1,529.99,0.0
ORD001518,PROD0163,4,703.11,0.2
ORD000770,PROD0203,2,1208.94,0.1
ORD012370,PROD0024,3,3557.69,0.1
ORD001277,PROD0163,5,703.11,0.0
ORD015753,PROD0021,1,2017.39,0.05
ORD004710,PROD0078,5,1498.55,0.1
ORD007277,PROD0155,3,383.07,0.0
ORD006078,PROD0257,1,994.46,0.15
ORD015553,PROD0027,1,5305.88,0.0
ORD011855,PROD0045,1,1204.82,0.0
ORD006546,PROD0165,3,1341.44,0.2
ORD003670,PROD0026,5,926.18,0.1
ORD012553,PROD0178,2,1006.65,0.05
ORD005816,PROD0011,3,569.66,0.1
ORD012440,PROD0250,5,468.3,0.1
ORD003896,PROD0239,1,3878.85,0.05
ORD001962,PROD0133,4,737.29,0.05
ORD000485,PROD0270,5,546.81,0.05
ORD008965,PROD0248,5,581.51,0.0
ORD011229,PROD0161,4,1467.22,0.0
ORD004059,PROD0261,1,1950.36,0.0
ORD000832,PROD0042,5,5997.9,0.15
ORD014306,PROD0163,4,703.11,0.05
ORD001862,PROD0145,5,2107.82,0.15
ORD015588,PROD0061,2,1808.63,0.1
ORD015712,PROD0076,5,1911.33,0.1
ORD013213,PROD0236,2,1243.22,0.1
ORD008685,PROD0014,4,596.75,0.0
ORD010771,PROD0056,5,1815.37,0.15
ORD002479,PROD0080,2,1973.58,0.05
ORD013755,PROD0239,1,3878.85,0.1
ORD012290,PROD0085,5,2361.96,0.05
ORD011617,PROD0237,2,1008.9,0.1
ORD003536,PROD0051,5,257.94,0.1
ORD007093,PROD0063,4,453.52,0.2
ORD016070,PROD0282,5,1059.41,0.15
ORD008953,PROD0077,1,372.07,0.15
ORD003580,PROD0204,5,1064.24,0.2
ORD013800,PROD0084,1,787.16,0.1
ORD006196,PROD0270,3,546.81,0.1
ORD009184,PROD0169,3,2484.01,0.1
ORD009947,PROD0269,3,528.68,0.05
ORD005612,PROD0245,1,258.37,0.05
ORD002830,PROD0091,2,402.26,0.15
ORD000311,PROD0287,2,1180.58,0.05
ORD015567,PROD0291,5,859.37,0.0
ORD011480,PROD0120,5,3592.34,0.05
ORD006723,PROD0172,3,3513.98,0.0
ORD005096,PROD0057,4,1480.61,0.1
ORD011194,PROD0159,2,2084.31,0.15
ORD007968,PROD0268,3,1593.82,0.05
ORD015181,PROD0133,4,737.29,0.1
ORD013045,PROD0210,5,539.67,0.0
ORD001587,PROD0250,2,468.3,0.05
ORD008161,PROD0144,1,1097.89,0.05
ORD010889,PROD0275,1,1740.08,0.2
ORD002848,PROD0261,3,1950.36,0.2
ORD010715,PROD0213,2,475.42,0.0
ORD000439,PROD0245,3,258.37,0.05
ORD011991,PROD0239,2,3878.85,0.0
ORD011079,PROD0098,5,1788.67,0.05
ORD009547,PROD0150,2,1469.35,0.15
ORD014366,PROD0153,3,192.77,0.05
ORD005966,PROD0002,1,1122.65,0.2
ORD005307,PROD0077,3,372.07,0.15
ORD000456,PROD0142,3,536.55,0.0
ORD013254,PROD0255,5,2724.93,0.2
ORD010042,PROD0180,2,374.36,0.0
ORD007636,PROD0274,4,356.93,0.15
ORD013787,PROD0011,1,569.66,0.0
ORD011534,PROD0040,4,5448.94,0.0
ORD011577,PROD0271,5,1034.8,0.0
ORD016700,PROD0241,2,215.23,0.1
ORD004810,PROD0183,5,606.73,0.1
ORD012899,PROD0057,2,1480.61,0.15
ORD002716,PROD0146,2,2912.21,0.1
ORD010968,PROD0205,2,315.35,0.05
ORD015554,PROD0018,3,1106.42,0.0
ORD003801,PROD0029,3,1224.14,0.0
ORD007028,PROD0087,2,2381.84,0.1
ORD004464,PROD0042,5,5997.9,0.1
ORD012570,PROD0150,3,1469.35,0.0
ORD015787,PROD0187,1,2575.23,0.05
ORD001251,PROD0073,2,3798.83,0.1
ORD005866,PROD0048,3,2692.11,0.0
ORD011163,PROD0221,4,861.75,0.0
ORD001934,PROD0214,2,285.7,0.1
ORD005106,PROD0167,5,2511.68,0.15
ORD006478,PROD0031,5,2790.09,0.05
ORD011448,PROD0221,5,861.75,0.1
ORD003499,PROD0014,5,596.75,0.15
ORD008832,PROD0266,1,1066.97,0.1
ORD008237,PROD0107,3,416.19,0.2
ORD003338,PROD0098,3,1788.67,0.0
ORD009090,PROD0104,3,917.71,0.2
ORD017587,PROD0013,1,2230.9,0.2
ORD016067,PROD0238,3,1179.28,0.2
ORD003992,PROD0150,1,1469.35,0.15
ORD003282,PROD0174,2,1681.39,0.05
ORD009229,PROD0127,4,1166.2,0.0
ORD000978,PROD0131,5,719.35,0.2
ORD003617,PROD0228,3,1012.55,0.05
ORD006750,PROD0169,4,2484.01,0.2
ORD012388,PROD0077,3,372.07,0.05
ORD000217,PROD0225,2,670.12,0.05
ORD003326,PROD0025,2,585.99,0.1
ORD017480,PROD0253,2,3782.92,0.05
ORD011597,PROD0009,2,419.4,0.2
ORD010212,PROD0268,1,1593.82,0.0
ORD011023,PROD0008,1,1428.37,0.1
ORD005025,PROD0054,2,1149.11,0.05
ORD013108,PROD0068,2,2579.6,0.0
ORD013547,PROD0100,3,1535.02,0.15
ORD005997,PROD0116,2,435.35,0.1
ORD003941,PROD0178,3,1006.65,0.05
ORD014285,PROD0284,5,1551.66,0.2
ORD017552,PROD0203,2,1208.94,0.05
ORD008887,PROD0255,3,2724.93,0.05
ORD008181,PROD0242,2,1251.99,0.05
ORD010193,PROD0001,1,2228.63,0.05
ORD012761,PROD0108,1,1195.6,0.05
ORD013761,PROD0255,3,2724.93,0.0
ORD016111,PROD0269,3,528.68,0.05
ORD002997,PROD0185,1,592.37,0.05
ORD002248,PROD0048,3,2692.11,0.15
ORD006848,PROD0275,5,1740.08,0.2
ORD012590,PROD0222,3,803.44,0.15
ORD010237,PROD0034,3,1106.13,0.0
ORD011261,PROD0152,2,3664.43,0.15
ORD001017,PROD0297,5,359.44,0.05
ORD010607,PROD0087,1,2381.84,0.1
ORD000183,PROD0041,1,566.23,0.05
ORD015947,PROD0273,1,1884.45,0.05
ORD000652,PROD0264,4,409.67,0.15
ORD015091,PROD0115,2,1198.13,0.0
ORD003325,PROD0008,4,1428.37,0.0
ORD017405,PROD0268,1,1593.82,0.15
ORD017952,PROD0173,1,1893.36,0.2
ORD002287,PROD0210,2,539.67,0.1
ORD000785,PROD0164,3,1896.67,0.0
ORD017807,PROD0032,5,1792.53,0.05
ORD008044,PROD0058,1,5552.05,0.05
ORD000555,PROD0149,5,231.51,0.0
ORD005702,PROD0266,3,1066.97,0.0
ORD006508,PROD0082,3,835.72,0.0
ORD008285,PROD0131,2,719.35,0.2
ORD010965,PROD0149,3,231.51,0.2
ORD011751,PROD0287,5,1180.58,0.15
ORD011254,PROD0067,2,1836.4,0.05
ORD011579,PROD0061,4,1808.63,0.0
ORD016093,PROD0165,1,1341.44,0.0
ORD006134,PROD0097,4,2244.75,0.05
ORD004787,PROD0223,3,1507.47,0.1
ORD004347,PROD0191,2,425.27,0.1
ORD011569,PROD0259,4,272.42,0.1
ORD003694,PROD0005,4,5350.44,0.05
ORD013601,PROD0203,2,1208.94,0.0
ORD003568,PROD0200,2,1906.63,0.15
ORD011213,PROD0167,2,2511.68,0.1
ORD004391,PROD0082,3,835.72,0.1
ORD017402,PROD0277,4,668.68,0.1
ORD000312,PROD0288,2,1099.87,0.0
ORD003410,PROD0259,4,272.42,0.2
ORD012174,PROD0268,4,1593.82,0.0
ORD010261,PROD0152,2,3664.43,0.2
ORD012733,PROD0049,4,474.29,0.1
ORD010532,PROD0083,2,1558.0,0.15
ORD013622,PROD0007,1,838.82,0.15
ORD000700,PROD0088,4,255.81,0.15
ORD002364,PROD0212,5,936.47,0.05
ORD002266,PROD0286,5,722.33,0.15
ORD016476,PROD0049,2,474.29,0.2
ORD008226,PROD0129,1,2715.49,0.0
ORD001177,PROD0017,5,5213.81,0.0
ORD008773,PROD0298,5,392.05,0.0
ORD004252,PROD0141,2,526.7,0.05
ORD010906,PROD0139,3,624.58,0.0
ORD005348,PROD0156,4,1302.29,0.1
ORD013305,PROD0264,4,409.67,0.1
ORD013649,PROD0182,1,1491.37,0.2
ORD011636,PROD0007,4,838.82,0.2
ORD017749,PROD0190,1,1494.94,0.15
ORD015616,PROD0245,4,258.37,0.0
ORD011543,PROD0106,4,770.07,0.05
ORD012005,PROD0188,3,5555.06,0.2
ORD005843,PROD0199,5,919.06,0.0
ORD017093,PROD0002,4,1122.65,0.1
ORD009585,PROD0161,5,1467.22,0.1
ORD005460,PROD0210,2,539.67,0.0
ORD017683,PROD0042,1,5997.9,0.15
ORD010072,PROD0187,3,2575.23,0.05
ORD016652,PROD0227,3,663.99,0.05
ORD001595,PROD0207,1,4103.55,0.15
ORD000203,PROD0090,5,1416.42,0.05
ORD008845,PROD0033,4,726.59,0.05
ORD010581,PROD0297,3,359.44,0.1
ORD006596,PROD0217,4,748.27,0.0
ORD014200,PROD0088,4,255.81,0.15
ORD005111,PROD0224,4,4037.97,0.1
ORD011166,PROD0073,1,3798.83,0.05
ORD009536,PROD0089,5,390.25,0.15
ORD008755,PROD0090,2,1416.42,0.0
ORD008733,PROD0188,3,5555.06,0.15
ORD009962,PROD0114,2,983.9,0.15
ORD002717,PROD0286,1,722.33,0.1
ORD006632,PROD0105,4,813.74,0.05
ORD000299,PROD0160,4,2652.37,0.05
ORD011212,PROD0170,4,1486.76,0.05
ORD015228,PROD0162,2,377.71,0.05
ORD008987,PROD0274,4,356.93,0.05
ORD008753,PROD0040,1,5448.94,0.0
ORD002423,PROD0144,3,1097.89,0.1
ORD005792,PROD0181,3,218.55,0.0
ORD007112,PROD0075,3,993.75,0.0
ORD015446,PROD0103,4,814.61,0.1
ORD003527,PROD0173,1,1893.36,0.1
ORD005154,PROD0056,1,1815.37,0.15
ORD008166,PROD0229,4,251.37,0.15
ORD017361,PROD0066,5,705.54,0.05
ORD014648,PROD0007,3,838.82,0.05
ORD001423,PROD0108,2,1195.6,0.15
ORD009398,PROD0046,3,423.5,0.05
ORD012449,PROD0061,4,1808.63,0.15
ORD017857,PROD0250,1,468.3,0.05
ORD004130,PROD0203,2,1208.94,0.2
ORD000774,PROD0102,2,1726.73,0.2
ORD009333,PROD0189,1,260.5,0.1
ORD007401,PROD0127,3,1166.2,0.15
ORD017352,PROD0247,4,1013.19,0.05
ORD003082,PROD0061,1,1808.63,0.1
ORD014461,PROD0005,4,5350.44,0.15
ORD008303,PROD0287,2,1180.58,0.1
ORD001938,PROD0061,3,1808.63,0.1
ORD003854,PROD0240,4,1736.87,0.1
ORD000317,PROD0176,2,890.34,0.05
ORD007813,PROD0267,4,1411.95,0.05
ORD006597,PROD0267,1,1411.95,0.15
ORD011079,PROD0236,4,1243.22,0.05
ORD012628,PROD0101,5,3596.1,0.2
ORD008795,PROD0264,1,409.67,0.0
ORD002679,PROD0262,2,1081.48,0.15
ORD016796,PROD0288,2,1099.87,0.1
ORD012933,PROD0234,4,1884.98,0.15
ORD001210,PROD0057,4,1480.61,0.15
ORD013516,PROD0029,2,1224.14,0.05
ORD016370,PROD0211,2,1092.8,0.05
ORD002939,PROD0216,3,2535.43,0.05
ORD009543,PROD0019,2,2132.91,0.1
ORD016863,PROD0107,4,416.19,0.0
ORD013637,PROD0223,4,1507.47,0.05
ORD008188,PROD0065,2,298.49,0.1
ORD007151,PROD0081,2,2207.21,0.15
ORD007737,PROD0066,5,705.54,0.0
ORD006911,PROD0103,3,814.61,0.0
ORD014619,PROD0200,3,1906.63,0.1
ORD012087,PROD0249,3,4012.64,0.15
ORD016864,PROD0055,1,1758.65,0.1
ORD017916,PROD0111,1,843.13,0.15
ORD001514,PROD0169,1,2484.01,0.0
ORD008133,PROD0163,2,703.11,0.0
ORD010786,PROD0029,2,1224.14,0.05
ORD012977,PROD0195,5,525.15,0.0
ORD002588,PROD0143,5,2026.75,0.15
ORD015314,PROD0021,3,2017.39,0.0
ORD016361,PROD0125,3,1338.46,0.2
ORD014128,PROD0181,1,218.55,0.0
ORD007493,PROD0022,1,174.42,0.0
ORD010785,PROD0182,2,1491.37,0.15
ORD000454,PROD0287,2,1180.58,0.0
ORD014657,PROD0150,2,1469.35,0.1
ORD001694,PROD0136,4,4655.74,0.15
ORD003348,PROD0091,1,402.26,0.0
ORD017223,PROD0293,1,1136.47,0.15
ORD005069,PROD0018,3,1106.42,0.15
ORD002497,PROD0032,1,1792.53,0.2
ORD011508,PROD0122,1,768.92,0.15
ORD016078,PROD0261,4,1950.36,0.0
ORD002861,PROD0154,5,611.42,0.05
ORD013047,PROD0019,1,2132.91,0.05
ORD005122,PROD0007,4,838.82,0.1
ORD003282,PROD0093,4,2481.82,0.1
ORD015613,PROD0006,4,997.09,0.2
ORD003807,PROD0203,3,1208.94,0.1
ORD016120,PROD0111,2,843.13,0.05
ORD013688,PROD0241,1,215.23,0.15
ORD001784,PROD0260,4,2453.91,0.0
ORD003825,PROD0062,3,1731.8,0.0
ORD008437,PROD0225,1,670.12,0.15
ORD006830,PROD0234,4,1884.98,0.05
ORD002263,PROD0193,1,3394.61,0.05
ORD008464,PROD0021,4,2017.39,0.1
ORD000513,PROD0015,1,768.6,0.05
ORD008067,PROD0138,1,2041.26,0.15
ORD017407,PROD0238,2,1179.28,0.1
ORD005682,PROD0017,1,5213.81,0.0
ORD007891,PROD0001,5,2228.63,0.1
ORD016697,PROD0030,1,1536.54,0.0
ORD016368,PROD0211,2,1092.8,0.15
ORD006462,PROD0257,2,994.46,0.1
ORD009457,PROD0184,5,734.18,0.05
ORD004944,PROD0134,2,938.67,0.05
ORD013106,PROD0043,1,950.69,0.05
ORD016172,PROD0191,2,425.27,0.2
ORD002448,PROD0100,3,1535.02,0.1
ORD002681,PROD0237,4,1008.9,0.2
ORD016313,PROD0290,4,3732.41,0.1
ORD007007,PROD0063,5,453.52,0.15
ORD001197,PROD0133,5,737.29,0.0
ORD014885,PROD0033,1,726.59,0.0
ORD008143,PROD0170,3,1486.76,0.1
ORD002195,PROD0199,1,919.06,0.1
ORD013555,PROD0206,3,512.36,0.0
