customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
CUST04582,Customer_04582,Male,40,Ahmedabad,Maharashtra,2023-12-27,Corporate
CUST04583,Customer_04583,Female,51,Chennai,Gujarat,2024-07-22,Consumer
CUST04584,Customer_04584,Female,57,Delhi,Gujarat,2023-07-05,Corporate
CUST04585,Customer_04585,Female,30,Pune,Maharashtra,2024-04-22,Consumer
CUST04586,Customer_04586,Female,56,Delhi,Telangana,2025-06-06,Consumer
CUST04587,Customer_04587,Male,61,Ahmedabad,Gujarat,2023-01-01,Corporate
CUST04588,Customer_04588,Male,45,Chennai,Delhi,2025-04-29,Corporate
CUST04589,Customer_04589,Female,57,Pune,Telangana,2025-08-25,Corporate
CUST04590,Customer_04590,Female,33,Bengaluru,West Bengal,2024-06-24,Consumer
CUST04591,Customer_04591,Female,67,Mumbai,West Bengal,2025-09-18,Consumer
CUST04592,Customer_04592,Male,68,Bengaluru,Delhi,2024-12-02,Corporate
CUST04593,Customer_04593,Female,45,Hyderabad,Karnataka,2023-09-27,Consumer
CUST04594,Customer_04594,Male,21,Bengaluru,Gujarat,2025-06-16,Consumer
CUST04595,Customer_04595,Male,45,Chennai,Delhi,2024-02-23,Consumer
CUST04596,Customer_04596,Female,29,Hyderabad,Delhi,2023-07-14,Corporate
CUST04597,Customer_04597,Female,33,Mumbai,Karnataka,2023-09-12,Corporate
CUST04598,Customer_04598,Male,66,Pune,West Bengal,2023-03-20,Consumer
CUST04599,Customer_04599,Male,53,Ahmedabad,Telangana,2025-02-24,Premium
CUST04600,Customer_04600,Male,37,Ahmedabad,Delhi,2025-03-24,Corporate
CUST04601,Customer_04601,Male,43,Pune,Gujarat,2024-03-22,Consumer
CUST04602,Customer_04602,Female,43,Ahmedabad,Telangana,2023-05-03,Consumer
CUST04603,Customer_04603,Female,39,Hyderabad,Telangana,2024-11-06,Consumer
CUST04604,Customer_04604,Male,26,Kolkata,Maharashtra,2023-12-25,Corporate
CUST04605,Customer_04605,Female,22,Kolkata,West Bengal,2023-08-27,Consumer
CUST04606,Customer_04606,Female,34,Bengaluru,Gujarat,2025-03-15,Consumer
CUST04607,Customer_04607,Female,66,Kolkata,Gujarat,2024-11-13,Premium
CUST04608,Customer_04608,Male,51,Ahmedabad,Karnataka,2024-10-30,Consumer
CUST04609,Customer_04609,Female,19,Delhi,Karnataka,2023-07-23,Consumer
CUST04610,Customer_04610,Male,24,Delhi,Tamil Nadu,2023-05-23,Corporate
CUST04611,Customer_04611,Male,53,Pune,Gujarat,2023-07-06,Consumer
CUST04612,Customer_04612,Male,30,Delhi,West Bengal,2023-05-02,Consumer
CUST04613,Customer_04613,Male,37,Hyderabad,Telangana,2023-10-11,Consumer
CUST04614,Customer_04614,Male,47,Delhi,Tamil Nadu,2025-08-06,Corporate
CUST04615,Customer_04615,Male,47,Chennai,Gujarat,2024-06-10,Consumer
CUST04616,Customer_04616,Male,28,Pune,Karnataka,2024-01-19,Consumer
CUST04617,Customer_04617,Female,48,Mumbai,West Bengal,2025-06-16,Consumer
CUST04618,Customer_04618,Female,20,Delhi,Karnataka,2023-07-06,Consumer
CUST04619,Customer_04619,Male,19,Chennai,Gujarat,2025-10-28,Consumer
CUST04620,Customer_04620,Female,65,Chennai,Tamil Nadu,2024-09-15,Consumer
CUST04621,Customer_04621,Female,20,Hyderabad,Karnataka,2024-06-28,Consumer
CUST04622,Customer_04622,Female,32,Pune,Karnataka,2025-07-02,Consumer
CUST04623,Customer_04623,Male,34,Hyderabad,Maharashtra,2023-03-31,Corporate
CUST04624,Customer_04624,Female,65,Mumbai,Delhi,2024-05-10,Premium
CUST04625,Customer_04625,Female,69,Mumbai,Gujarat,2025-08-17,Consumer
CUST04626,Customer_04626,Female,24,Ahmedabad,Maharashtra,2023-04-26,Consumer
CUST04627,Customer_04627,Male,65,Bengaluru,West Bengal,2024-11-15,Consumer
CUST04628,Customer_04628,Female,22,Mumbai,Delhi,2025-11-09,Corporate
CUST04629,Customer_04629,Female,51,Pune,Gujarat,2023-05-12,Premium
CUST04630,Customer_04630,Female,50,Kolkata,Maharashtra,2023-08-11,Corporate
CUST04631,Customer_04631,Male,62,Kolkata,Maharashtra,2024-03-11,Consumer
CUST04632,Customer_04632,Male,33,Pune,Gujarat,2025-11-28,Corporate
CUST04633,Customer_04633,Female,54,Ahmedabad,Telangana,2023-11-23,Consumer
CUST04634,Customer_04634,Female,20,Ahmedabad,Tamil Nadu,2023-04-16,Consumer
CUST04635,Customer_04635,Male,64,Hyderabad,Gujarat,2024-10-13,Consumer
CUST04636,Customer_04636,Female,65,Chennai,Maharashtra,2024-07-20,Corporate
CUST04637,Customer_04637,Male,60,Bengaluru,Telangana,2024-09-21,Corporate
CUST04638,Customer_04638,Female,68,Kolkata,Maharashtra,2024-11-18,Corporate
CUST04639,Customer_04639,Female,67,Ahmedabad,Tamil Nadu,2024-04-14,Consumer
CUST04640,Customer_04640,Female,38,Kolkata,West Bengal,2024-12-25,Premium
CUST04641,Customer_04641,Female,58,Mumbai,Telangana,2023-09-22,Corporate
CUST04642,Customer_04642,Male,25,Chennai,Gujarat,2025-04-16,Consumer
CUST04643,Customer_04643,Female,39,Hyderabad,Delhi,2025-04-30,Corporate
CUST04644,Customer_04644,Male,68,Ahmedabad,West Bengal,2025-02-23,Consumer
CUST04645,Customer_04645,Female,22,Delhi,Tamil Nadu,2024-06-17,Consumer
CUST04646,Customer_04646,Female,34,Bengaluru,Karnataka,2024-01-04,Premium
CUST04647,Customer_04647,Female,54,Pune,Gujarat,2024-11-29,Premium
CUST04648,Customer_04648,Male,31,Chennai,Gujarat,2025-08-03,Corporate
CUST04649,Customer_04649,Female,56,Hyderabad,Gujarat,2023-06-03,Consumer
CUST04650,Customer_04650,Male,58,Hyderabad,Telangana,2024-09-11,Consumer
CUST04651,Customer_04651,Male,45,Bengaluru,Karnataka,2023-11-12,Consumer
CUST04652,Customer_04652,Female,48,Bengaluru,West Bengal,2025-03-21,Consumer
CUST04653,Customer_04653,Male,34,Ahmedabad,West Bengal,2023-05-31,Consumer
CUST04654,Customer_04654,Female,52,Mumbai,Telangana,2023-06-24,Consumer
CUST04655,Customer_04655,Male,57,Mumbai,Delhi,2025-12-14,Consumer
CUST04656,Customer_04656,Male,39,Pune,Telangana,2025-02-17,Premium
CUST04657,Customer_04657,Female,62,Pune,Gujarat,2023-06-03,Consumer
CUST04658,Customer_04658,Female,65,Ahmedabad,Maharashtra,2024-05-15,Consumer
CUST04659,Customer_04659,Male,46,Bengaluru,Karnataka,2024-05-20,Consumer
CUST04660,Customer_04660,Female,27,Bengaluru,Karnataka,2023-05-29,Corporate
CUST04661,Customer_04661,Female,35,Chennai,West Bengal,2023-01-08,Consumer
CUST04662,Customer_04662,Female,52,Mumbai,West Bengal,2024-08-15,Consumer
CUST04663,Customer_04663,Male,61,Hyderabad,Telangana,2024-08-13,Consumer
CUST04664,Customer_04664,Female,33,Kolkata,Maharashtra,2024-04-13,Consumer
CUST04665,Customer_04665,Female,67,Kolkata,Maharashtra,2023-11-17,Consumer
CUST04666,Customer_04666,Female,66,Kolkata,Telangana,2024-07-25,Consumer
CUST04667,Customer_04667,Male,24,Ahmedabad,Tamil Nadu,2024-03-26,Consumer
CUST04668,Customer_04668,Female,47,Mumbai,Delhi,2023-05-08,Corporate
CUST04669,Customer_04669,Female,36,Mumbai,Telangana,2025-05-02,Consumer
CUST04670,Customer_04670,Female,40,Bengaluru,Gujarat,2023-03-28,Consumer
CUST04671,Customer_04671,Male,25,Kolkata,Maharashtra,2024-06-17,Consumer
CUST04672,Customer_04672,Female,34,Bengaluru,Delhi,2023-07-09,Consumer
CUST04673,Customer_04673,Female,38,Mumbai,Telangana,2025-04-03,Corporate
CUST04674,Customer_04674,Male,43,Delhi,Delhi,2024-01-14,Consumer
CUST04675,Customer_04675,Male,45,Delhi,Tamil Nadu,2024-03-31,Consumer
CUST04676,Customer_04676,Female,56,Pune,Maharashtra,2025-10-28,Consumer
CUST04677,Customer_04677,Male,50,Mumbai,Tamil Nadu,2023-11-14,Consumer
CUST04678,Customer_04678,Female,57,Kolkata,West Bengal,2023-11-30,Corporate
CUST04679,Customer_04679,Female,36,Ahmedabad,Tamil Nadu,2023-08-18,Corporate
CUST04680,Customer_04680,Female,46,Delhi,Maharashtra,2024-10-25,Consumer
CUST04681,Customer_04681,Male,37,Ahmedabad,West Bengal,2024-05-22,Premium
CUST04682,Customer_04682,Male,37,Ahmedabad,Gujarat,2025-02-28,Consumer
CUST04683,Customer_04683,Female,27,Pune,Tamil Nadu,2025-07-12,Consumer
CUST04684,Customer_04684,Male,29,Pune,Telangana,2025-08-26,Consumer
CUST04685,Customer_04685,Female,50,Mumbai,Telangana,2025-01-29,Consumer
CUST04686,Customer_04686,Male,42,Pune,Delhi,2024-03-21,Consumer
CUST04687,Customer_04687,Male,42,Bengaluru,Telangana,2023-11-21,Consumer
CUST04688,Customer_04688,Male,21,Bengaluru,Telangana,2025-05-26,Corporate
CUST04689,Customer_04689,Female,21,Bengaluru,West Bengal,2023-06-16,Consumer
CUST04690,Customer_04690,Female,26,Hyderabad,West Bengal,2024-08-03,Consumer
CUST04691,Customer_04691,Male,32,Ahmedabad,Delhi,2025-04-18,Corporate
CUST04692,Customer_04692,Male,43,Bengaluru,Karnataka,2025-03-16,Corporate
CUST04693,Customer_04693,Male,32,Kolkata,Maharashtra,2025-02-10,Consumer
CUST04694,Customer_04694,Female,43,Bengaluru,Telangana,2025-07-16,Consumer
CUST04695,Customer_04695,Male,45,Mumbai,Delhi,2025-05-10,Consumer
CUST04696,Customer_04696,Female,24,Delhi,Tamil Nadu,2025-08-13,Consumer
CUST04697,Customer_04697,Female,49,Kolkata,Tamil Nadu,2023-02-28,Consumer
CUST04698,Customer_04698,Female,29,Delhi,West Bengal,2024-08-28,Consumer
CUST04699,Customer_04699,Male,52,Bengaluru,Gujarat,2023-01-05,Consumer
CUST04700,Customer_04700,Other,69,Ahmedabad,Telangana,2023-03-24,Corporate
CUST04701,Customer_04701,Male,49,Bengaluru,Maharashtra,2025-04-19,Consumer
CUST04702,Customer_04702,Male,26,Bengaluru,Delhi,2024-07-02,Corporate
CUST04703,Customer_04703,Female,31,Pune,West Bengal,2025-11-16,Consumer
CUST04704,Customer_04704,Female,30,Mumbai,Gujarat,2024-06-08,Consumer
CUST04705,Customer_04705,Male,61,Mumbai,Gujarat,2025-09-28,Corporate
CUST04706,Customer_04706,Male,50,Ahmedabad,Delhi,2024-02-18,Consumer
CUST04707,Customer_04707,Female,49,Mumbai,West Bengal,2024-12-15,Consumer
CUST04708,Customer_04708,Male,36,Delhi,West Bengal,2023-06-29,Premium
CUST04709,Customer_04709,Female,47,Kolkata,Delhi,2025-02-21,Corporate
CUST04710,Customer_04710,Female,33,Kolkata,Delhi,2025-06-19,Corporate
CUST04711,Customer_04711,Male,29,Hyderabad,Delhi,2024-06-10,Consumer
CUST04712,Customer_04712,Male,27,Delhi,Maharashtra,2023-01-01,Consumer
CUST04713,Customer_04713,Male,19,Mumbai,Delhi,2023-09-28,Consumer
CUST04714,Customer_04714,Female,35,Ahmedabad,West Bengal,2024-04-28,Consumer
CUST04715,Customer_04715,Female,30,Chennai,Maharashtra,2025-08-13,Consumer
CUST04716,Customer_04716,Male,46,Hyderabad,Maharashtra,2025-12-07,Consumer
CUST04717,Customer_04717,Female,41,Bengaluru,Maharashtra,2024-11-24,Corporate
CUST04718,Customer_04718,Other,55,Pune,Tamil Nadu,2025-04-19,Corporate
CUST04719,Customer_04719,Male,29,Delhi,Karnataka,2024-01-08,Corporate
CUST04720,Customer_04720,Female,46,Pune,Gujarat,2024-06-22,Consumer
CUST04721,Customer_04721,Male,39,Hyderabad,Telangana,2024-10-31,Corporate
CUST04722,Customer_04722,Male,53,Ahmedabad,Tamil Nadu,2024-07-25,Premium
CUST04723,Customer_04723,Male,18,Kolkata,West Bengal,2023-03-07,Corporate
CUST04724,Customer_04724,Male,60,Ahmedabad,Karnataka,2023-02-21,Consumer
CUST04725,Customer_04725,Male,57,Chennai,Gujarat,2024-04-14,Corporate
CUST04726,Customer_04726,Male,51,Hyderabad,Tamil Nadu,2023-08-31,Corporate
CUST04727,Customer_04727,Female,51,Delhi,Gujarat,2023-12-03,Consumer
CUST04728,Customer_04728,Female,65,Mumbai,Maharashtra,2025-01-25,Consumer
CUST04729,Customer_04729,Female,50,Bengaluru,Maharashtra,2024-07-07,Consumer
CUST04730,Customer_04730,Male,21,Mumbai,Delhi,2025-12-04,Corporate
CUST04731,Customer_04731,Male,55,Mumbai,West Bengal,2023-02-21,Consumer
CUST04732,Customer_04732,Male,47,Ahmedabad,Maharashtra,2024-02-17,Consumer
CUST04733,Customer_04733,Female,69,Delhi,Tamil Nadu,2024-07-22,Premium
CUST04734,Customer_04734,Female,63,Mumbai,Gujarat,2023-01-08,Corporate
CUST04735,Customer_04735,Male,37,Ahmedabad,Telangana,2025-08-03,Consumer
CUST04736,Customer_04736,Male,43,Mumbai,West Bengal,2023-09-04,Corporate
CUST04737,Customer_04737,Female,32,Delhi,Gujarat,2025-04-13,Consumer
CUST04738,Customer_04738,Male,24,Ahmedabad,Maharashtra,2024-02-16,Corporate
CUST04739,Customer_04739,Male,24,Delhi,Gujarat,2025-08-09,Corporate
CUST04740,Customer_04740,Female,67,Chennai,Karnataka,2025-04-22,Corporate
CUST04741,Customer_04741,Female,46,Mumbai,Gujarat,2023-08-23,Consumer
CUST04742,Customer_04742,Male,40,Hyderabad,Tamil Nadu,2024-10-03,Consumer
CUST04743,Customer_04743,Male,51,Kolkata,Karnataka,2024-08-10,Corporate
CUST04744,Customer_04744,Other,37,Bengaluru,West Bengal,2023-08-21,Corporate
CUST04745,Customer_04745,Male,32,Pune,Delhi,2025-01-11,Consumer
CUST04746,Customer_04746,Male,50,Bengaluru,Delhi,2025-09-23,Corporate
CUST04747,Customer_04747,Male,34,Delhi,Gujarat,2023-11-06,Consumer
CUST04748,Customer_04748,Male,37,Ahmedabad,Telangana,2025-08-01,Consumer
CUST04749,Customer_04749,Male,30,Pune,Tamil Nadu,2025-06-26,Consumer
CUST04750,Customer_04750,Female,61,Delhi,Telangana,2024-12-01,Premium
CUST04751,Customer_04751,Male,41,Kolkata,Karnataka,2024-04-22,Corporate
CUST04752,Customer_04752,Male,64,Ahmedabad,Telangana,2023-12-02,Consumer
CUST04753,Customer_04753,Female,54,Kolkata,West Bengal,2023-02-21,Consumer
CUST04754,Customer_04754,Female,24,Chennai,Karnataka,2024-06-29,Consumer
CUST04755,Customer_04755,Female,25,Mumbai,West Bengal,2023-10-28,Consumer
CUST04756,Customer_04756,Female,40,Delhi,Telangana,2024-10-02,Consumer
CUST04757,Customer_04757,Male,31,Kolkata,Delhi,2023-12-22,Premium
CUST04758,Customer_04758,Female,21,Delhi,Tamil Nadu,2025-03-30,Premium
CUST04759,Customer_04759,Male,38,Bengaluru,Telangana,2025-04-14,Consumer
CUST04760,Customer_04760,Other,63,Mumbai,Gujarat,2024-08-10,Consumer
CUST04761,Customer_04761,Male,27,Chennai,West Bengal,2025-05-26,Corporate
CUST04762,Customer_04762,Other,39,Kolkata,Karnataka,2024-12-31,Consumer
CUST04763,Customer_04763,Female,47,Ahmedabad,West Bengal,2025-01-06,Corporate
CUST04764,Customer_04764,Male,47,Delhi,Gujarat,2025-04-03,Corporate
CUST04765,Customer_04765,Female,33,Delhi,Tamil Nadu,2023-06-05,Consumer
CUST04766,Customer_04766,Other,28,Ahmedabad,Gujarat,2025-02-09,Premium
CUST04767,Customer_04767,Female,39,Delhi,Delhi,2025-07-22,Consumer
CUST04768,Customer_04768,Male,46,Bengaluru,West Bengal,2024-07-29,Consumer
CUST04769,Customer_04769,Female,42,Kolkata,Delhi,2025-11-25,Consumer
CUST04770,Customer_04770,Male,31,Delhi,Maharashtra,2023-09-05,Premium
CUST04771,Customer_04771,Male,31,Delhi,Tamil Nadu,2025-12-03,Consumer
CUST04772,Customer_04772,Male,19,Bengaluru,Telangana,2024-03-28,Premium
CUST04773,Customer_04773,Male,30,Delhi,Delhi,2024-11-23,Premium
CUST04774,Customer_04774,Female,20,Ahmedabad,Telangana,2025-06-27,Corporate
CUST04775,Customer_04775,Male,47,Mumbai,West Bengal,2025-07-28,Corporate
CUST04776,Customer_04776,Female,35,Mumbai,Telangana,2025-12-29,Consumer
CUST04777,Customer_04777,Male,53,Bengaluru,West Bengal,2025-08-04,Premium
CUST04778,Customer_04778,Male,38,Mumbai,Karnataka,2024-03-29,Premium
CUST04779,Customer_04779,Male,36,Pune,Gujarat,2023-09-24,Corporate
CUST04780,Customer_04780,Male,33,Pune,Telangana,2024-12-31,Consumer
CUST04781,Customer_04781,Male,45,Pune,West Bengal,2024-01-01,Consumer
CUST04782,Customer_04782,Male,21,Chennai,Maharashtra,2023-03-02,Corporate
CUST04783,Customer_04783,Female,68,Delhi,Tamil Nadu,2023-06-17,Corporate
CUST04784,Customer_04784,Male,32,Chennai,Tamil Nadu,2023-05-12,Consumer
CUST04785,Customer_04785,Male,18,Mumbai,Karnataka,2023-06-04,Consumer
CUST04786,Customer_04786,Male,65,Bengaluru,Maharashtra,2025-02-22,Consumer
CUST04787,Customer_04787,Female,64,Pune,Gujarat,2024-12-22,Corporate
CUST04788,Customer_04788,Female,33,Bengaluru,Maharashtra,2023-01-07,Corporate
CUST04789,Customer_04789,Female,37,Chennai,West Bengal,2024-06-06,Consumer
CUST04790,Customer_04790,Male,50,Ahmedabad,Tamil Nadu,2023-09-08,Corporate
CUST04791,Customer_04791,Male,34,Mumbai,Maharashtra,2024-11-22,Premium
CUST04792,Customer_04792,Female,22,Kolkata,Gujarat,2023-04-30,Consumer
CUST04793,Customer_04793,Male,22,Delhi,Delhi,2023-02-17,Consumer
CUST04794,Customer_04794,Male,56,Kolkata,Telangana,2025-12-28,Consumer
CUST04795,Customer_04795,Male,30,Mumbai,West Bengal,2025-01-11,Corporate
CUST04796,Customer_04796,Male,61,Pune,Telangana,2023-08-12,Premium
CUST04797,Customer_04797,Male,53,Ahmedabad,Tamil Nadu,2024-04-01,Consumer
CUST04798,Customer_04798,Female,47,Mumbai,Tamil Nadu,2024-12-19,Consumer
CUST04799,Customer_04799,Male,21,Bengaluru,Gujarat,2025-05-02,Consumer
CUST04800,Customer_04800,Female,40,Hyderabad,Maharashtra,2025-08-06,Corporate
CUST04801,Customer_04801,Male,38,Ahmedabad,Gujarat,2023-01-28,Corporate
CUST04802,Customer_04802,Male,38,Pune,Karnataka,2025-05-26,Consumer
CUST04803,Customer_04803,Female,23,Kolkata,Tamil Nadu,2025-06-19,Corporate
CUST04804,Customer_04804,Male,41,Delhi,West Bengal,2025-04-28,Premium
CUST04805,Customer_04805,Female,64,Pune,West Bengal,2023-04-11,Consumer
CUST04806,Customer_04806,Female,48,Pune,Tamil Nadu,2023-02-27,Consumer
CUST04807,Customer_04807,Male,36,Delhi,Tamil Nadu,2025-11-13,Consumer
CUST04808,Customer_04808,Female,55,Kolkata,Gujarat,2024-02-19,Consumer
CUST04809,Customer_04809,Male,29,Pune,West Bengal,2023-12-29,Consumer
CUST04810,Customer_04810,Female,31,Bengaluru,Gujarat,2024-02-25,Corporate
CUST04811,Customer_04811,Male,67,Mumbai,Maharashtra,2023-01-21,Consumer
CUST04812,Customer_04812,Female,29,Bengaluru,Delhi,2024-09-27,Consumer
CUST04813,Customer_04813,Male,32,Mumbai,Tamil Nadu,2024-04-08,Consumer
CUST04814,Customer_04814,Female,36,Hyderabad,Delhi,2023-04-07,Corporate
CUST04815,Customer_04815,Female,45,Pune,Gujarat,2023-01-24,Corporate
CUST04816,Customer_04816,Female,57,Hyderabad,Maharashtra,2024-01-15,Consumer
CUST04817,Customer_04817,Female,58,Chennai,Gujarat,2024-01-31,Consumer
CUST04818,Customer_04818,Female,22,Kolkata,Karnataka,2023-02-23,Consumer
CUST04819,Customer_04819,Female,22,Mumbai,West Bengal,2025-10-10,Consumer
CUST04820,Customer_04820,Male,23,Bengaluru,Telangana,2024-02-26,Consumer
CUST04821,Customer_04821,Male,40,Ahmedabad,Telangana,2023-05-11,Consumer
CUST04822,Customer_04822,Male,20,Bengaluru,Gujarat,2024-02-24,Consumer
CUST04823,Customer_04823,Male,54,Pune,Telangana,2025-02-14,Consumer
CUST04824,Customer_04824,Male,50,Bengaluru,Telangana,2025-02-13,Corporate
CUST04825,Customer_04825,Female,60,Chennai,Maharashtra,2025-12-27,Consumer
CUST04826,Customer_04826,Male,38,Delhi,Telangana,2025-05-24,Consumer
CUST04827,Customer_04827,Female,37,Bengaluru,Maharashtra,2023-06-24,Consumer
CUST04828,Customer_04828,Male,18,Pune,Karnataka,2024-04-08,Corporate
CUST04829,Customer_04829,Male,56,Hyderabad,Tamil Nadu,2024-01-25,Consumer
CUST04830,Customer_04830,Female,64,Kolkata,Tamil Nadu,2025-01-17,Corporate
CUST04831,Customer_04831,Female,34,Bengaluru,Tamil Nadu,2023-05-16,Consumer
CUST04832,Customer_04832,Female,46,Bengaluru,West Bengal,2024-02-13,Corporate
CUST04833,Customer_04833,Female,25,Bengaluru,Maharashtra,2023-08-12,Consumer
CUST04834,Customer_04834,Male,43,Pune,Maharashtra,2024-08-23,Consumer
CUST04835,Customer_04835,Female,45,Kolkata,Maharashtra,2025-08-27,Corporate
CUST04836,Customer_04836,Male,51,Delhi,Karnataka,2024-09-10,Consumer
CUST04837,Customer_04837,Male,43,Bengaluru,Delhi,2025-05-27,Consumer
CUST04838,Customer_04838,Male,30,Delhi,Maharashtra,2023-01-09,Consumer
CUST04839,Customer_04839,Male,61,Delhi,Maharashtra,2024-08-16,Premium
CUST04840,Customer_04840,Male,54,Kolkata,Tamil Nadu,2024-08-28,Consumer
CUST04841,Customer_04841,Female,30,Kolkata,Gujarat,2023-04-26,Consumer
CUST04842,Customer_04842,Female,55,Chennai,West Bengal,2023-09-02,Consumer
CUST04843,Customer_04843,Male,42,Hyderabad,Telangana,2024-03-26,Corporate
CUST04844,Customer_04844,Male,64,Bengaluru,Telangana,2025-11-14,Corporate
CUST04845,Customer_04845,Male,40,Bengaluru,Karnataka,2023-08-21,Consumer
CUST04846,Customer_04846,Male,39,Bengaluru,Telangana,2024-11-15,Consumer
CUST04847,Customer_04847,Female,38,Delhi,Delhi,2023-07-03,Consumer
CUST04848,Customer_04848,Male,47,Ahmedabad,Tamil Nadu,2023-09-08,Corporate
CUST04849,Customer_04849,Female,28,Kolkata,Karnataka,2023-10-18,Consumer
CUST04850,Customer_04850,Male,21,Mumbai,Telangana,2025-08-06,Consumer
CUST04851,Customer_04851,Other,50,Ahmedabad,Telangana,2025-03-08,Consumer
CUST04852,Customer_04852,Male,64,Hyderabad,Gujarat,2024-09-15,Consumer
CUST04853,Customer_04853,Female,29,Pune,Tamil Nadu,2023-11-01,Consumer
CUST04854,Customer_04854,Male,26,Bengaluru,Karnataka,2023-12-16,Corporate
CUST04855,Customer_04855,Female,49,Mumbai,Tamil Nadu,2024-04-23,Consumer
CUST04856,Customer_04856,Male,28,Mumbai,Karnataka,2025-10-12,Corporate
CUST04857,Customer_04857,Male,54,Kolkata,West Bengal,2023-05-10,Consumer
CUST04858,Customer_04858,Female,41,Mumbai,West Bengal,2023-07-06,Consumer
CUST04859,Customer_04859,Female,24,Hyderabad,Telangana,2024-10-31,Consumer
CUST04860,Customer_04860,Female,25,Mumbai,Tamil Nadu,2023-08-23,Consumer
CUST04861,Customer_04861,Female,50,Pune,Tamil Nadu,2023-10-05,Consumer
CUST04862,Customer_04862,Female,42,Bengaluru,Delhi,2025-02-25,Premium
CUST04863,Customer_04863,Male,18,Pune,West Bengal,2025-04-14,Consumer
CUST04864,Customer_04864,Male,20,Bengaluru,Gujarat,2023-10-01,Corporate
CUST04865,Customer_04865,Male,57,Chennai,Tamil Nadu,2023-12-31,Corporate
CUST04866,Customer_04866,Female,45,Delhi,Karnataka,2024-04-12,Consumer
CUST04867,Customer_04867,Male,60,Mumbai,Delhi,2024-10-12,Corporate
CUST04868,Customer_04868,Male,50,Pune,Tamil Nadu,2025-04-05,Corporate
CUST04869,Customer_04869,Female,63,Delhi,Tamil Nadu,2025-05-10,Corporate
CUST04870,Customer_04870,Female,18,Delhi,Delhi,2023-07-03,Consumer
CUST04871,Customer_04871,Male,55,Delhi,Telangana,2025-07-06,Premium
CUST04872,Customer_04872,Male,44,Delhi,Tamil Nadu,2023-09-29,Consumer
CUST04873,Customer_04873,Male,55,Delhi,Maharashtra,2023-07-15,Corporate
CUST04874,Customer_04874,Male,52,Bengaluru,Gujarat,2025-02-20,Consumer
CUST04875,Customer_04875,Male,27,Hyderabad,Telangana,2025-06-23,Premium
CUST04876,Customer_04876,Female,29,Mumbai,Tamil Nadu,2023-11-27,Consumer
CUST04877,Customer_04877,Female,27,Mumbai,Telangana,2024-09-11,Corporate
CUST04878,Customer_04878,Female,51,Bengaluru,Karnataka,2024-05-13,Corporate
CUST04879,Customer_04879,Male,41,Pune,Telangana,2023-03-22,Consumer
CUST04880,Customer_04880,Female,45,Bengaluru,Delhi,2025-05-10,Consumer
CUST04881,Customer_04881,Male,39,Kolkata,Tamil Nadu,2025-10-14,Consumer
CUST04882,Customer_04882,Male,62,Ahmedabad,Telangana,2025-11-06,Consumer
CUST04883,Customer_04883,Female,33,Delhi,Maharashtra,2023-05-06,Consumer
CUST04884,Customer_04884,Male,30,Hyderabad,Karnataka,2023-05-10,Consumer
CUST04885,Customer_04885,Male,53,Mumbai,Karnataka,2023-08-02,Consumer
CUST04886,Customer_04886,Female,53,Pune,West Bengal,2025-08-27,Corporate
CUST04887,Customer_04887,Male,60,Chennai,Telangana,2025-12-16,Consumer
CUST04888,Customer_04888,Female,40,Bengaluru,Delhi,2024-08-20,Corporate
CUST04889,Customer_04889,Male,31,Chennai,Karnataka,2024-09-06,Corporate
CUST04890,Customer_04890,Female,49,Mumbai,West Bengal,2024-02-27,Corporate
CUST04891,Customer_04891,Male,20,Bengaluru,Telangana,2023-11-30,Corporate
CUST04892,Customer_04892,Male,44,Mumbai,Telangana,2024-11-18,Premium
CUST04893,Customer_04893,Female,36,Bengaluru,Karnataka,2023-09-21,Consumer
CUST04894,Customer_04894,Male,39,Pune,Telangana,2023-05-27,Premium
CUST04895,Customer_04895,Male,18,Mumbai,Telangana,2023-01-12,Premium
CUST04896,Customer_04896,Male,22,Kolkata,Gujarat,2023-02-24,Consumer
CUST04897,Customer_04897,Male,66,Chennai,Maharashtra,2023-08-18,Consumer
CUST04898,Customer_04898,Male,50,Hyderabad,Telangana,2025-05-10,Consumer
CUST04899,Customer_04899,Male,68,Pune,Gujarat,2023-06-11,Corporate
CUST04900,Customer_04900,Female,36,Kolkata,Gujarat,2025-03-13,Corporate
CUST04901,Customer_04901,Male,53,Pune,Telangana,2023-06-28,Corporate
CUST04902,Customer_04902,Male,68,Bengaluru,Delhi,2025-06-23,Corporate
CUST04903,Customer_04903,Male,23,Chennai,Karnataka,2024-07-05,Consumer
CUST04904,Customer_04904,Male,32,Mumbai,Gujarat,2024-12-26,Consumer
CUST04905,Customer_04905,Female,53,Chennai,Gujarat,2023-10-20,Consumer
CUST04906,Customer_04906,Male,50,Pune,West Bengal,2024-03-11,Consumer
CUST04907,Customer_04907,Female,41,Bengaluru,Delhi,2024-01-31,Corporate
CUST04908,Customer_04908,Male,44,Ahmedabad,Tamil Nadu,2023-06-15,Corporate
CUST04909,Customer_04909,Female,66,Chennai,Delhi,2025-09-20,Corporate
CUST04910,Customer_04910,Female,28,Kolkata,West Bengal,2025-02-22,Corporate
CUST04911,Customer_04911,Female,66,Mumbai,Tamil Nadu,2025-08-14,Consumer
CUST04912,Customer_04912,Female,40,Delhi,Tamil Nadu,2024-02-05,Consumer
