order_id,product_id,quantity,unit_price,discount,gross_sales,discount_amount,net_sales
ORD009298,PROD0197,4,774.0,0.05,3096.0,154.8,2941.2
ORD009662,PROD0271,2,1034.8,0.05,2069.6,103.48,1966.12
ORD001657,PROD0001,4,2228.63,0.05,8914.52,445.73,8468.79
ORD000935,PROD0274,4,356.93,0.0,1427.72,0.0,1427.72
ORD004070,PROD0014,4,596.75,0.15,2387.0,358.05,2028.95
ORD014066,PROD0249,1,4012.64,0.0,4012.64,0.0,4012.64
ORD009369,PROD0155,1,383.07,0.0,383.07,0.0,383.07
ORD005786,PROD0052,5,1103.19,0.1,5515.95,551.6,4964.35
ORD005874,PROD0127,5,1166.2,0.0,5831.0,0.0,5831.0
ORD004626,PROD0272,4,834.67,0.15,3338.68,500.8,2837.88
ORD010416,PROD0170,4,1486.76,0.2,5947.04,1189.41,4757.63
ORD001842,PROD0288,5,1099.87,0.0,5499.35,0.0,5499.35
ORD001512,PROD0258,5,814.14,0.2,4070.7,814.14,3256.56
ORD009860,PROD0071,5,1519.69,0.15,7598.45,1139.77,6458.68
ORD005628,PROD0130,3,1402.05,0.05,4206.15,210.31,3995.84
ORD016350,PROD0134,4,938.67,0.1,3754.68,375.47,3379.21
ORD004094,PROD0128,3,414.27,0.05,1242.81,62.14,1180.67
ORD015081,PROD0235,1,1069.09,0.1,1069.09,106.91,962.18
ORD016344,PROD0139,5,624.58,0.1,3122.9,312.29,2810.61
ORD009568,PROD0175,1,2260.04,0.15,2260.04,339.01,1921.03
ORD000551,PROD0069,3,6450.78,0.1,19352.34,1935.23,17417.11
ORD007183,PROD0200,1,1906.63,0.0,1906.63,0.0,1906.63
ORD010694,PROD0178,3,1006.65,0.05,3019.95,151.0,2868.95
ORD008405,PROD0234,1,1884.98,0.0,1884.98,0.0,1884.98
ORD001645,PROD0259,2,272.42,0.05,544.84,27.24,517.6
ORD002599,PROD0289,3,1376.41,0.05,4129.23,206.46,3922.77
ORD015733,PROD0037,1,1059.57,0.05,1059.57,52.98,1006.59
ORD009004,PROD0098,3,1788.67,0.0,5366.01,0.0,5366.01
ORD000270,PROD0282,2,1059.41,0.05,2118.82,105.94,2012.88
ORD001147,PROD0128,4,414.27,0.1,1657.08,165.71,1491.37
ORD006864,PROD0074,2,701.79,0.0,1403.58,0.0,1403.58
ORD015332,PROD0043,1,950.69,0.1,950.69,95.07,855.62
ORD016023,PROD0027,1,5305.88,0.1,5305.88,530.59,4775.29
ORD000398,PROD0129,5,2715.49,0.0,13577.45,0.0,13577.45
ORD014751,PROD0276,5,1150.97,0.2,5754.85,1150.97,4603.88
ORD008307,PROD0018,3,1106.42,0.0,3319.26,0.0,3319.26
ORD015127,PROD0239,4,3878.85,0.0,15515.4,0.0,15515.4
ORD003012,PROD0134,1,938.67,0.0,938.67,0.0,938.67
ORD003400,PROD0199,3,919.06,0.15,2757.18,413.58,2343.6
ORD002250,PROD0261,3,1950.36,0.0,5851.08,0.0,5851.08
ORD001302,PROD0111,1,843.13,0.1,843.13,84.31,758.82
ORD011420,PROD0243,3,4498.92,0.15,13496.76,2024.51,11472.25
ORD001310,PROD0176,5,890.34,0.1,4451.7,445.17,4006.53
ORD005440,PROD0195,2,525.15,0.05,1050.3,52.52,997.78
ORD000359,PROD0117,4,1622.14,0.05,6488.56,324.43,6164.13
ORD010285,PROD0117,4,1622.14,0.0,6488.56,0.0,6488.56
ORD012000,PROD0008,3,1428.37,0.1,4285.11,428.51,3856.6
ORD013691,PROD0250,4,468.3,0.2,1873.2,374.64,1498.56
ORD006467,PROD0193,2,3394.61,0.15,6789.22,1018.38,5770.84
ORD005771,PROD0132,1,1663.98,0.0,1663.98,0.0,1663.98
ORD004358,PROD0197,1,774.0,0.05,774.0,38.7,735.3
ORD005444,PROD0009,5,419.4,0.0,2097.0,0.0,2097.0
ORD006637,PROD0228,4,1012.55,0.1,4050.2,405.02,3645.18
ORD016161,PROD0047,4,743.87,0.05,2975.48,148.77,2826.71
ORD011343,PROD0088,5,255.81,0.1,1279.05,127.9,1151.15
ORD003971,PROD0082,5,835.72,0.1,4178.6,417.86,3760.74
ORD007200,PROD0244,1,1140.3,0.05,1140.3,57.02,1083.28
ORD012068,PROD0139,5,624.58,0.05,3122.9,156.15,2966.75
ORD005493,PROD0085,1,2361.96,0.0,2361.96,0.0,2361.96
ORD013430,PROD0203,5,1208.94,0.1,6044.7,604.47,5440.23
ORD001618,PROD0030,4,1536.54,0.0,6146.16,0.0,6146.16
ORD004897,PROD0049,4,474.29,0.15,1897.16,284.57,1612.59
ORD014447,PROD0148,1,2479.32,0.05,2479.32,123.97,2355.35
ORD012280,PROD0019,5,2132.91,0.1,10664.55,1066.46,9598.09
ORD002219,PROD0235,3,1069.09,0.2,3207.27,641.45,2565.82
ORD001205,PROD0183,4,606.73,0.05,2426.92,121.35,2305.57
ORD011676,PROD0265,2,709.86,0.15,1419.72,212.96,1206.76
ORD013400,PROD0281,4,5213.75,0.15,20855.0,3128.25,17726.75
ORD017696,PROD0041,4,566.23,0.0,2264.92,0.0,2264.92
ORD010141,PROD0004,5,1005.11,0.1,5025.55,502.56,4522.99
ORD002132,PROD0105,5,813.74,0.05,4068.7,203.44,3865.26
ORD007748,PROD0151,1,938.09,0.05,938.09,46.9,891.19
ORD006184,PROD0153,4,192.77,0.05,771.08,38.55,732.53
ORD003627,PROD0206,4,512.36,0.1,2049.44,204.94,1844.5
ORD011665,PROD0039,4,748.33,0.2,2993.32,598.66,2394.66
ORD015948,PROD0021,2,2017.39,0.0,4034.78,0.0,4034.78
ORD017802,PROD0090,2,1416.42,0.0,2832.84,0.0,2832.84
ORD000721,PROD0112,3,3157.32,0.15,9471.96,1420.79,8051.17
ORD000309,PROD0023,3,529.99,0.0,1589.97,0.0,1589.97
ORD004699,PROD0100,3,1535.02,0.05,4605.06,230.25,4374.81
ORD015343,PROD0092,5,2466.2,0.05,12331.0,616.55,11714.45
ORD001212,PROD0203,4,1208.94,0.0,4835.76,0.0,4835.76
ORD012130,PROD0261,3,1950.36,0.05,5851.08,292.55,5558.53
ORD007584,PROD0066,1,705.54,0.1,705.54,70.55,634.99
ORD005317,PROD0046,1,423.5,0.2,423.5,84.7,338.8
ORD017350,PROD0213,5,475.42,0.05,2377.1,118.86,2258.24
ORD009192,PROD0083,4,1558.0,0.05,6232.0,311.6,5920.4
ORD004808,PROD0097,3,2244.75,0.05,6734.25,336.71,6397.54
ORD010434,PROD0134,1,938.67,0.2,938.67,187.73,750.94
ORD009912,PROD0109,1,315.2,0.0,315.2,0.0,315.2
ORD002861,PROD0228,1,1012.55,0.05,1012.55,50.63,961.92
ORD006342,PROD0174,5,1681.39,0.0,8406.95,0.0,8406.95
ORD011028,PROD0255,2,2724.93,0.05,5449.86,272.49,5177.37
ORD003275,PROD0151,4,938.09,0.05,3752.36,187.62,3564.74
ORD014642,PROD0023,2,529.99,0.0,1059.98,0.0,1059.98
ORD009484,PROD0124,2,7033.68,0.0,14067.36,0.0,14067.36
ORD000178,PROD0041,4,566.23,0.05,2264.92,113.25,2151.67
ORD014407,PROD0282,3,1059.41,0.05,3178.23,158.91,3019.32
ORD014669,PROD0029,4,1224.14,0.0,4896.56,0.0,4896.56
ORD016829,PROD0119,4,1545.4,0.05,6181.6,309.08,5872.52
ORD017572,PROD0198,1,1910.21,0.2,1910.21,382.04,1528.17
ORD011783,PROD0130,1,1402.05,0.2,1402.05,280.41,1121.64
ORD002055,PROD0035,5,914.62,0.1,4573.1,457.31,4115.79
ORD008386,PROD0012,1,2384.44,0.0,2384.44,0.0,2384.44
ORD006690,PROD0084,1,787.16,0.1,787.16,78.72,708.44
ORD006630,PROD0255,1,2724.93,0.15,2724.93,408.74,2316.19
ORD001306,PROD0112,2,3157.32,0.0,6314.64,0.0,6314.64
ORD015610,PROD0103,4,814.61,0.1,3258.44,325.84,2932.6
ORD006768,PROD0107,4,416.19,0.05,1664.76,83.24,1581.52
ORD007758,PROD0280,1,239.29,0.05,239.29,11.96,227.33
ORD007767,PROD0125,4,1338.46,0.1,5353.84,535.38,4818.46
ORD005305,PROD0090,5,1416.42,0.05,7082.1,354.1,6728.0
ORD010420,PROD0012,5,2384.44,0.2,11922.2,2384.44,9537.76
ORD010245,PROD0246,2,484.36,0.1,968.72,96.87,871.85
ORD002108,PROD0224,2,4037.97,0.1,8075.94,807.59,7268.35
ORD010854,PROD0104,4,917.71,0.1,3670.84,367.08,3303.76
ORD007694,PROD0024,2,3557.69,0.05,7115.38,355.77,6759.61
ORD003273,PROD0252,4,1091.64,0.0,4366.56,0.0,4366.56
ORD014291,PROD0085,3,2361.96,0.0,7085.88,0.0,7085.88
ORD002419,PROD0277,1,668.68,0.1,668.68,66.87,601.81
ORD002135,PROD0238,5,1179.28,0.0,5896.4,0.0,5896.4
ORD003869,PROD0041,3,566.23,0.0,1698.69,0.0,1698.69
ORD011590,PROD0184,1,734.18,0.2,734.18,146.84,587.34
ORD005009,PROD0130,5,1402.05,0.2,7010.25,1402.05,5608.2
ORD003390,PROD0108,3,1195.6,0.1,3586.8,358.68,3228.12
ORD007652,PROD0284,4,1551.66,0.0,6206.64,0.0,6206.64
ORD013054,PROD0228,3,1012.55,0.15,3037.65,455.65,2582.0
ORD006079,PROD0052,1,1103.19,0.1,1103.19,110.32,992.87
ORD000240,PROD0193,5,3394.61,0.15,16973.05,2545.96,14427.09
ORD010526,PROD0269,3,528.68,0.05,1586.04,79.3,1506.74
ORD003163,PROD0041,3,566.23,0.1,1698.69,169.87,1528.82
ORD007029,PROD0219,5,1088.5,0.15,5442.5,816.38,4626.12
ORD009706,PROD0013,1,2230.9,0.1,2230.9,223.09,2007.81
ORD005272,PROD0151,4,938.09,0.2,3752.36,750.47,3001.89
ORD010674,PROD0278,2,1418.31,0.05,2836.62,141.83,2694.79
ORD001642,PROD0226,2,322.28,0.2,644.56,128.91,515.65
ORD005967,PROD0137,5,445.2,0.0,2226.0,0.0,2226.0
ORD013102,PROD0056,5,1815.37,0.15,9076.85,1361.53,7715.32
ORD014667,PROD0185,3,592.37,0.1,1777.11,177.71,1599.4
ORD014051,PROD0274,5,356.93,0.05,1784.65,89.23,1695.42
ORD011973,PROD0035,4,914.62,0.0,3658.48,0.0,3658.48
ORD002560,PROD0246,4,484.36,0.1,1937.44,193.74,1743.7
ORD004078,PROD0005,4,5350.44,0.1,21401.76,2140.18,19261.58
ORD007178,PROD0169,1,2484.01,0.1,2484.01,248.4,2235.61
ORD016571,PROD0188,2,5555.06,0.1,11110.12,1111.01,9999.11
ORD007979,PROD0266,2,1066.97,0.0,2133.94,0.0,2133.94
ORD014271,PROD0142,2,536.55,0.15,1073.1,160.96,912.14
ORD004733,PROD0293,5,1136.47,0.0,5682.35,0.0,5682.35
ORD011166,PROD0051,4,257.94,0.1,1031.76,103.18,928.58
ORD010449,PROD0214,4,285.7,0.15,1142.8,171.42,971.38
ORD000849,PROD0020,4,2005.81,0.2,8023.24,1604.65,6418.59
ORD003882,PROD0042,1,5997.9,0.0,5997.9,0.0,5997.9
ORD011512,PROD0217,4,748.27,0.05,2993.08,149.65,2843.43
ORD003190,PROD0125,2,1338.46,0.05,2676.92,133.85,2543.07
ORD017668,PROD0137,4,445.2,0.1,1780.8,178.08,1602.72
ORD004170,PROD0169,3,2484.01,0.1,7452.03,745.2,6706.83
ORD000593,PROD0175,1,2260.04,0.05,2260.04,113.0,2147.04
ORD002720,PROD0205,3,315.35,0.2,946.05,189.21,756.84
ORD000987,PROD0225,5,670.12,0.1,3350.6,335.06,3015.54
ORD011877,PROD0180,4,374.36,0.15,1497.44,224.62,1272.82
ORD008305,PROD0194,1,2044.13,0.2,2044.13,408.83,1635.3
ORD014780,PROD0010,1,1326.68,0.1,1326.68,132.67,1194.01
ORD009157,PROD0090,4,1416.42,0.2,5665.68,1133.14,4532.54
ORD009552,PROD0268,4,1593.82,0.15,6375.28,956.29,5418.99
ORD010811,PROD0185,1,592.37,0.2,592.37,118.47,473.9
ORD007371,PROD0287,5,1180.58,0.05,5902.9,295.14,5607.76
ORD009648,PROD0020,4,2005.81,0.0,8023.24,0.0,8023.24
ORD007516,PROD0080,1,1973.58,0.0,1973.58,0.0,1973.58
ORD007102,PROD0292,1,526.18,0.15,526.18,78.93,447.25
ORD012758,PROD0150,5,1469.35,0.15,7346.75,1102.01,6244.74
ORD017122,PROD0046,1,423.5,0.05,423.5,21.18,402.32
ORD009556,PROD0072,5,4756.76,0.0,23783.8,0.0,23783.8
ORD003127,PROD0148,5,2479.32,0.1,12396.6,1239.66,11156.94
ORD006596,PROD0295,2,450.65,0.1,901.3,90.13,811.17
ORD007245,PROD0149,5,231.51,0.0,1157.55,0.0,1157.55
ORD013745,PROD0056,3,1815.37,0.1,5446.11,544.61,4901.5
ORD017232,PROD0236,4,1243.22,0.0,4972.88,0.0,4972.88
ORD000063,PROD0158,4,1130.19,0.0,4520.76,0.0,4520.76
ORD008271,PROD0267,2,1411.95,0.0,2823.9,0.0,2823.9
ORD007862,PROD0088,4,255.81,0.0,1023.24,0.0,1023.24
ORD008860,PROD0248,3,581.51,0.0,1744.53,0.0,1744.53
ORD015276,PROD0253,5,3782.92,0.0,18914.6,0.0,18914.6
ORD008880,PROD0084,5,787.16,0.1,3935.8,393.58,3542.22
ORD000695,PROD0207,3,4103.55,0.0,12310.65,0.0,12310.65
ORD017869,PROD0218,4,852.15,0.05,3408.6,170.43,3238.17
ORD012493,PROD0012,3,2384.44,0.0,7153.32,0.0,7153.32
ORD011383,PROD0180,1,374.36,0.1,374.36,37.44,336.92
ORD000709,PROD0215,5,496.9,0.2,2484.5,496.9,1987.6
ORD001451,PROD0033,5,726.59,0.0,3632.95,0.0,3632.95
ORD001268,PROD0145,5,2107.82,0.15,10539.1,1580.86,8958.24
ORD007235,PROD0160,4,2652.37,0.15,10609.48,1591.42,9018.06
ORD003290,PROD0086,5,1292.77,0.1,6463.85,646.39,5817.46
ORD006396,PROD0034,5,1106.13,0.2,5530.65,1106.13,4424.52
ORD010630,PROD0189,4,260.5,0.0,1042.0,0.0,1042.0
ORD013319,PROD0210,5,539.67,0.0,2698.35,0.0,2698.35
ORD012634,PROD0109,4,315.2,0.15,1260.8,189.12,1071.68
ORD000423,PROD0190,3,1494.94,0.0,4484.82,0.0,4484.82
ORD003691,PROD0037,3,1059.57,0.15,3178.71,476.81,2701.9
ORD015963,PROD0130,3,1402.05,0.2,4206.15,841.23,3364.92
ORD004066,PROD0100,5,1535.02,0.0,7675.1,0.0,7675.1
ORD006555,PROD0016,2,2382.58,0.15,4765.16,714.77,4050.39
ORD011192,PROD0183,1,606.73,0.1,606.73,60.67,546.06
ORD013455,PROD0089,5,390.25,0.05,1951.25,97.56,1853.69
ORD009713,PROD0043,3,950.69,0.05,2852.07,142.6,2709.47
ORD003307,PROD0084,2,787.16,0.15,1574.32,236.15,1338.17
ORD014689,PROD0256,3,895.23,0.1,2685.69,268.57,2417.12
ORD015668,PROD0177,1,1733.37,0.15,1733.37,260.01,1473.36
ORD016317,PROD0146,4,2912.21,0.1,11648.84,1164.88,10483.96
ORD014058,PROD0161,4,1467.22,0.05,5868.88,293.44,5575.44
ORD016493,PROD0252,2,1091.64,0.05,2183.28,109.16,2074.12
ORD014259,PROD0219,2,1088.5,0.2,2177.0,435.4,1741.6
ORD007158,PROD0233,1,865.79,0.1,865.79,86.58,779.21
ORD008071,PROD0215,4,496.9,0.15,1987.6,298.14,1689.46
ORD008831,PROD0186,4,324.33,0.15,1297.32,194.6,1102.72
ORD000719,PROD0292,5,526.18,0.0,2630.9,0.0,2630.9
ORD013339,PROD0130,4,1402.05,0.05,5608.2,280.41,5327.79
ORD005698,PROD0104,4,917.71,0.0,3670.84,0.0,3670.84
ORD000152,PROD0237,1,1008.9,0.15,1008.9,151.33,857.57
ORD008869,PROD0086,3,1292.77,0.1,3878.31,387.83,3490.48
ORD010732,PROD0114,1,983.9,0.2,983.9,196.78,787.12
ORD015312,PROD0230,3,1187.41,0.0,3562.23,0.0,3562.23
ORD011205,PROD0175,1,2260.04,0.2,2260.04,452.01,1808.03
ORD007306,PROD0091,2,402.26,0.15,804.52,120.68,683.84
ORD015075,PROD0192,3,2094.72,0.0,6284.16,0.0,6284.16
ORD000024,PROD0205,3,315.35,0.15,946.05,141.91,804.14
ORD004333,PROD0164,2,1896.67,0.05,3793.34,189.67,3603.67
ORD008239,PROD0022,1,174.42,0.05,174.42,8.72,165.7
ORD012857,PROD0243,2,4498.92,0.2,8997.84,1799.57,7198.27
ORD009360,PROD0041,2,566.23,0.15,1132.46,169.87,962.59
ORD004078,PROD0041,2,566.23,0.0,1132.46,0.0,1132.46
ORD012218,PROD0102,1,1726.73,0.2,1726.73,345.35,1381.38
ORD002825,PROD0141,3,526.7,0.1,1580.1,158.01,1422.09
ORD015392,PROD0036,4,2265.4,0.1,9061.6,906.16,8155.44
ORD001632,PROD0225,5,670.12,0.1,3350.6,335.06,3015.54
ORD015754,PROD0192,2,2094.72,0.05,4189.44,209.47,3979.97
ORD010411,PROD0297,2,359.44,0.05,718.88,35.94,682.94
ORD007204,PROD0291,1,859.37,0.15,859.37,128.91,730.46
ORD002665,PROD0190,1,1494.94,0.05,1494.94,74.75,1420.19
ORD003351,PROD0149,1,231.51,0.1,231.51,23.15,208.36
ORD009081,PROD0003,1,2931.9,0.05,2931.9,146.6,2785.3
ORD009786,PROD0196,3,624.67,0.1,1874.01,187.4,1686.61
ORD001269,PROD0202,3,1039.91,0.1,3119.73,311.97,2807.76
ORD008522,PROD0244,5,1140.3,0.0,5701.5,0.0,5701.5
ORD003640,PROD0258,4,814.14,0.2,3256.56,651.31,2605.25
ORD001584,PROD0069,2,6450.78,0.1,12901.56,1290.16,11611.4
ORD001077,PROD0100,1,1535.02,0.05,1535.02,76.75,1458.27
ORD009754,PROD0252,2,1091.64,0.1,2183.28,218.33,1964.95
ORD017539,PROD0060,2,511.57,0.2,1023.14,204.63,818.51
ORD005389,PROD0095,2,853.11,0.1,1706.22,170.62,1535.6
ORD011955,PROD0251,4,1056.88,0.05,4227.52,211.38,4016.14
ORD008299,PROD0256,4,895.23,0.1,3580.92,358.09,3222.83
ORD007544,PROD0098,4,1788.67,0.2,7154.68,1430.94,5723.74
ORD013203,PROD0298,3,392.05,0.0,1176.15,0.0,1176.15
ORD008951,PROD0262,2,1081.48,0.1,2162.96,216.3,1946.66
ORD013021,PROD0081,1,2207.21,0.0,2207.21,0.0,2207.21
ORD000920,PROD0172,1,3513.98,0.1,3513.98,351.4,3162.58
ORD005338,PROD0195,3,525.15,0.15,1575.45,236.32,1339.13
ORD007399,PROD0133,3,737.29,0.15,2211.87,331.78,1880.09
ORD010712,PROD0072,5,4756.76,0.0,23783.8,0.0,23783.8
ORD003958,PROD0092,5,2466.2,0.05,12331.0,616.55,11714.45
ORD007626,PROD0113,4,495.12,0.0,1980.48,0.0,1980.48
ORD002429,PROD0184,3,734.18,0.05,2202.54,110.13,2092.41
ORD013921,PROD0009,3,419.4,0.05,1258.2,62.91,1195.29
ORD003688,PROD0243,5,4498.92,0.0,22494.6,0.0,22494.6
ORD004114,PROD0180,4,374.36,0.05,1497.44,74.87,1422.57
ORD001260,PROD0034,2,1106.13,0.1,2212.26,221.23,1991.03
ORD009702,PROD0076,1,1911.33,0.05,1911.33,95.57,1815.76
ORD015458,PROD0041,2,566.23,0.1,1132.46,113.25,1019.21
ORD016693,PROD0251,3,1056.88,0.15,3170.64,475.6,2695.04
ORD003908,PROD0234,2,1884.98,0.2,3769.96,753.99,3015.97
ORD008523,PROD0247,5,1013.19,0.15,5065.95,759.89,4306.06
ORD004396,PROD0046,5,423.5,0.15,2117.5,317.62,1799.88
ORD001906,PROD0063,2,453.52,0.05,907.04,45.35,861.69
ORD015929,PROD0216,2,2535.43,0.05,5070.86,253.54,4817.32
ORD003494,PROD0050,5,138.33,0.05,691.65,34.58,657.07
ORD008482,PROD0253,4,3782.92,0.15,15131.68,2269.75,12861.93
ORD014082,PROD0014,4,596.75,0.05,2387.0,119.35,2267.65
ORD017042,PROD0164,3,1896.67,0.0,5690.01,0.0,5690.01
ORD015606,PROD0065,1,298.49,0.0,298.49,0.0,298.49
ORD000744,PROD0136,5,4655.74,0.0,23278.7,0.0,23278.7
ORD005153,PROD0285,2,1253.77,0.0,2507.54,0.0,2507.54
ORD002177,PROD0150,1,1469.35,0.1,1469.35,146.94,1322.41
ORD011474,PROD0124,3,7033.68,0.0,21101.04,0.0,21101.04
ORD014694,PROD0012,3,2384.44,0.1,7153.32,715.33,6437.99
ORD006791,PROD0058,1,5552.05,0.0,5552.05,0.0,5552.05
ORD004786,PROD0263,5,754.46,0.15,3772.3,565.84,3206.46
ORD012257,PROD0158,3,1130.19,0.1,3390.57,339.06,3051.51
ORD009317,PROD0018,4,1106.42,0.15,4425.68,663.85,3761.83
ORD017328,PROD0256,2,895.23,0.05,1790.46,89.52,1700.94
ORD015959,PROD0075,1,993.75,0.05,993.75,49.69,944.06
ORD015173,PROD0181,1,218.55,0.05,218.55,10.93,207.62
ORD013400,PROD0102,4,1726.73,0.0,6906.92,0.0,6906.92
ORD011146,PROD0074,3,701.79,0.05,2105.37,105.27,2000.1
ORD000152,PROD0288,3,1099.87,0.0,3299.61,0.0,3299.61
ORD009723,PROD0278,3,1418.31,0.2,4254.93,850.99,3403.94
ORD002277,PROD0077,1,372.07,0.2,372.07,74.41,297.66
ORD016131,PROD0247,2,1013.19,0.2,2026.38,405.28,1621.1
ORD003530,PROD0230,1,1187.41,0.0,1187.41,0.0,1187.41
ORD013012,PROD0120,1,3592.34,0.0,3592.34,0.0,3592.34
ORD016016,PROD0041,4,566.23,0.15,2264.92,339.74,1925.18
ORD010122,PROD0270,4,546.81,0.05,2187.24,109.36,2077.88
ORD010722,PROD0140,4,4498.4,0.0,17993.6,0.0,17993.6
ORD005818,PROD0055,2,1758.65,0.05,3517.3,175.86,3341.44
ORD016023,PROD0219,5,1088.5,0.05,5442.5,272.12,5170.38
ORD004746,PROD0151,4,938.09,0.1,3752.36,375.24,3377.12
ORD000856,PROD0130,3,1402.05,0.0,4206.15,0.0,4206.15
ORD012043,PROD0103,1,814.61,0.2,814.61,162.92,651.69
ORD006230,PROD0272,5,834.67,0.0,4173.35,0.0,4173.35
ORD002145,PROD0023,4,529.99,0.05,2119.96,106.0,2013.96
ORD007010,PROD0155,5,383.07,0.0,1915.35,0.0,1915.35
ORD001831,PROD0180,4,374.36,0.1,1497.44,149.74,1347.7
ORD001264,PROD0071,1,1519.69,0.15,1519.69,227.95,1291.74
ORD011438,PROD0139,1,624.58,0.15,624.58,93.69,530.89
ORD009242,PROD0142,3,536.55,0.05,1609.65,80.48,1529.17
ORD000833,PROD0199,2,919.06,0.0,1838.12,0.0,1838.12
ORD005439,PROD0089,3,390.25,0.0,1170.75,0.0,1170.75
ORD011565,PROD0139,2,624.58,0.0,1249.16,0.0,1249.16
ORD000669,PROD0033,4,726.59,0.1,2906.36,290.64,2615.72
ORD005850,PROD0224,2,4037.97,0.0,8075.94,0.0,8075.94
ORD003155,PROD0116,1,435.35,0.05,435.35,21.77,413.58
ORD001800,PROD0020,2,2005.81,0.2,4011.62,802.32,3209.3
ORD004756,PROD0037,2,1059.57,0.0,2119.14,0.0,2119.14
ORD011656,PROD0062,3,1731.8,0.05,5195.4,259.77,4935.63
ORD006475,PROD0108,4,1195.6,0.15,4782.4,717.36,4065.04
ORD008381,PROD0086,2,1292.77,0.05,2585.54,129.28,2456.26
ORD007070,PROD0292,4,526.18,0.1,2104.72,210.47,1894.25
ORD016774,PROD0117,4,1622.14,0.0,6488.56,0.0,6488.56
ORD010100,PROD0185,2,592.37,0.0,1184.74,0.0,1184.74
ORD008521,PROD0072,4,4756.76,0.1,19027.04,1902.7,17124.34
ORD003902,PROD0200,5,1906.63,0.0,9533.15,0.0,9533.15
ORD015608,PROD0090,1,1416.42,0.15,1416.42,212.46,1203.96
ORD000370,PROD0232,3,480.05,0.15,1440.15,216.02,1224.13
ORD004451,PROD0188,1,5555.06,0.0,5555.06,0.0,5555.06
ORD016779,PROD0199,3,919.06,0.0,2757.18,0.0,2757.18
ORD011304,PROD0095,2,853.11,0.15,1706.22,255.93,1450.29
ORD012527,PROD0018,4,1106.42,0.1,4425.68,442.57,3983.11
ORD007269,PROD0147,3,1277.67,0.0,3833.01,0.0,3833.01
ORD001661,PROD0023,2,529.99,0.0,1059.98,0.0,1059.98
ORD016421,PROD0299,2,3528.34,0.05,7056.68,352.83,6703.85
ORD006035,PROD0218,3,852.15,0.1,2556.45,255.64,2300.81
ORD017437,PROD0008,2,1428.37,0.05,2856.74,142.84,2713.9
ORD001306,PROD0060,3,511.57,0.0,1534.71,0.0,1534.71
ORD008380,PROD0156,4,1302.29,0.05,5209.16,260.46,4948.7
ORD007142,PROD0141,4,526.7,0.2,2106.8,421.36,1685.44
ORD009875,PROD0183,1,606.73,0.05,606.73,30.34,576.39
ORD012411,PROD0023,5,529.99,0.1,2649.95,265.0,2384.95
ORD005656,PROD0022,5,174.42,0.05,872.1,43.6,828.5
ORD006018,PROD0291,2,859.37,0.0,1718.74,0.0,1718.74
ORD012232,PROD0131,3,719.35,0.0,2158.05,0.0,2158.05
ORD007626,PROD0043,1,950.69,0.05,950.69,47.53,903.16
ORD007409,PROD0097,2,2244.75,0.15,4489.5,673.42,3816.08
ORD005050,PROD0091,4,402.26,0.05,1609.04,80.45,1528.59
ORD011863,PROD0253,5,3782.92,0.1,18914.6,1891.46,17023.14
ORD005154,PROD0026,4,926.18,0.1,3704.72,370.47,3334.25
ORD016514,PROD0236,2,1243.22,0.2,2486.44,497.29,1989.15
ORD012689,PROD0121,2,1762.91,0.05,3525.82,176.29,3349.53
ORD007112,PROD0180,2,374.36,0.05,748.72,37.44,711.28
ORD013626,PROD0299,1,3528.34,0.1,3528.34,352.83,3175.51
ORD016299,PROD0284,1,1551.66,0.05,1551.66,77.58,1474.08
ORD006029,PROD0180,3,374.36,0.05,1123.08,56.15,1066.93
ORD002165,PROD0151,3,938.09,0.05,2814.27,140.71,2673.56
ORD010558,PROD0182,5,1491.37,0.05,7456.85,372.84,7084.01
ORD010917,PROD0068,2,2579.6,0.0,5159.2,0.0,5159.2
ORD012386,PROD0256,4,895.23,0.0,3580.92,0.0,3580.92
ORD012656,PROD0117,2,1622.14,0.05,3244.28,162.21,3082.07
ORD011632,PROD0065,1,298.49,0.0,298.49,0.0,298.49
ORD017300,PROD0292,2,526.18,0.05,1052.36,52.62,999.74
ORD003737,PROD0171,2,619.82,0.2,1239.64,247.93,991.71
ORD003914,PROD0054,2,1149.11,0.1,2298.22,229.82,2068.4
ORD017978,PROD0085,2,2361.96,0.0,4723.92,0.0,4723.92
ORD015520,PROD0007,3,838.82,0.05,2516.46,125.82,2390.64
ORD008835,PROD0212,3,936.47,0.0,2809.41,0.0,2809.41
ORD005068,PROD0238,5,1179.28,0.05,5896.4,294.82,5601.58
ORD001247,PROD0198,5,1910.21,0.2,9551.05,1910.21,7640.84
ORD011616,PROD0030,3,1536.54,0.2,4609.62,921.92,3687.7
ORD013799,PROD0156,1,1302.29,0.05,1302.29,65.11,1237.18
ORD007071,PROD0127,5,1166.2,0.2,5831.0,1166.2,4664.8
ORD001223,PROD0184,1,734.18,0.0,734.18,0.0,734.18
ORD005981,PROD0079,2,1557.75,0.0,3115.5,0.0,3115.5
ORD007763,PROD0211,2,1092.8,0.0,2185.6,0.0,2185.6
ORD005241,PROD0227,3,663.99,0.0,1991.97,0.0,1991.97
ORD008564,PROD0095,2,853.11,0.1,1706.22,170.62,1535.6
ORD011869,PROD0012,3,2384.44,0.1,7153.32,715.33,6437.99
ORD008859,PROD0058,5,5552.05,0.1,27760.25,2776.02,24984.23
